id,utterance,source,generation_strategy,model_name,prompt_text,dialogue_text,turn_index,speaker,tokens,pos_tags,labels,Language,text,turn,conv_id,tokens_list,token_langs,lang,tech_score_semantic,cultural_score_semantic,affective_score_semantic,tech_score_keyword,is_mixed_turn
85,"Hey Sarah, are you ready for the Friday deploy?",LLM,"['persona-based', 'few-shot']",gpt-3.5-turbo-16k,"Write a natural bilingual (English–Mandarin) conversation between two engineers (Li and Sarah) 
preparing for a Friday deploy. You are a persona-based dataset creator focused on realistic technical speech. 
Include at least one of: deploy, build, bug, deadline, merge.
Target ~40% Mandarin content, switch languages mid-sentence around technical terms.
Each dialogue should be 5–7 turns. Keep the tone informal but technical. Output only the dialogue.","Li: Hey Sarah, are you ready for the Friday deploy?
李：嘿，Sarah，你准备好周五部署了吗？

Sarah: Hey Li, yeah I think we're good to go. Just need to do a final build and merge the code.
莎拉：嘿李，是的，我觉得我们已经准备就绪了。只需进行最终构建和合并代码。

Li: Great, I'll handle the build process. Did you manage to fix that bug we found yesterday?
李：太好了，我来处理构建过程。你昨天找到的那个bug修复了吗？

Sarah: Yes, I was able to track down the issue and fix it. It was a quick fix thankfully.
莎拉：是的，我找到了问题并修复了它。幸运的是，这是一个快速解决。

Li: That's a relief. We can't afford any delays with the deadline approaching.
李：太好了。截止日期临近，我们不能承受任何延迟。

Sarah: Agreed, we need to make sure everything is thoroughly tested before the deploy.
莎拉：同意，我们必须确保在部署之前进行了彻底测试。

Li: Absolutely, let's run some final tests tomorrow to double-check everything.
李：绝对，让我们明天运行最后的测试，仔细检查一切。",1,Li,"['Hey', 'Sarah', ',', 'are', 'you', 'ready', 'for', 'the', 'Friday', 'deploy', '?']","['INTJ', 'PROPN', 'PUNCT', 'AUX', 'PRON', 'ADJ', 'ADP', 'DET', 'PROPN', 'VERB', 'PUNCT']","{'en', 'punct', 'other'}","['en', 'en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']","Hey Sarah, are you ready for the Friday deploy?",1,85,"['Hey', 'Sarah', ',', 'are', 'you', 'ready', 'for', 'the', 'Friday', 'deploy', '?']","['en', 'en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",en,0.809,0.771,0.777,1,False
85,嘿，Sarah，你准备好周五部署了吗？,LLM,"['persona-based', 'few-shot']",gpt-3.5-turbo-16k,"Write a natural bilingual (English–Mandarin) conversation between two engineers (Li and Sarah) 
preparing for a Friday deploy. You are a persona-based dataset creator focused on realistic technical speech. 
Include at least one of: deploy, build, bug, deadline, merge.
Target ~40% Mandarin content, switch languages mid-sentence around technical terms.
Each dialogue should be 5–7 turns. Keep the tone informal but technical. Output only the dialogue.","Li: Hey Sarah, are you ready for the Friday deploy?
李：嘿，Sarah，你准备好周五部署了吗？

Sarah: Hey Li, yeah I think we're good to go. Just need to do a final build and merge the code.
莎拉：嘿李，是的，我觉得我们已经准备就绪了。只需进行最终构建和合并代码。

Li: Great, I'll handle the build process. Did you manage to fix that bug we found yesterday?
李：太好了，我来处理构建过程。你昨天找到的那个bug修复了吗？

Sarah: Yes, I was able to track down the issue and fix it. It was a quick fix thankfully.
莎拉：是的，我找到了问题并修复了它。幸运的是，这是一个快速解决。

Li: That's a relief. We can't afford any delays with the deadline approaching.
李：太好了。截止日期临近，我们不能承受任何延迟。

Sarah: Agreed, we need to make sure everything is thoroughly tested before the deploy.
莎拉：同意，我们必须确保在部署之前进行了彻底测试。

Li: Absolutely, let's run some final tests tomorrow to double-check everything.
李：绝对，让我们明天运行最后的测试，仔细检查一切。",2,李,"['嘿', '，', '，', 'Sarah', '你', '准备', '好', '周五', '部署', '了', '吗', '？']","['e', 'PUNCT', 'PUNCT', 'PROPN', 'r', 'v', 'a', 't', 'n', 'ul', 'y', 'PUNCT']","{'other', 'en', 'zh', 'punct'}","['zh', 'other', 'other', 'en', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct']",嘿，Sarah，你准备好周五部署了吗？,2,85,"['嘿', '，', '，', 'Sarah', '你', '准备', '好', '周五', '部署', '了', '吗', '？']","['zh', 'other', 'other', 'en', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct']",mix,0.846,0.821,0.81,0,True
85,"Hey Li, yeah I think we're good to go. Just need to do a final build and merge the code.",LLM,"['persona-based', 'few-shot']",gpt-3.5-turbo-16k,"Write a natural bilingual (English–Mandarin) conversation between two engineers (Li and Sarah) 
preparing for a Friday deploy. You are a persona-based dataset creator focused on realistic technical speech. 
Include at least one of: deploy, build, bug, deadline, merge.
Target ~40% Mandarin content, switch languages mid-sentence around technical terms.
Each dialogue should be 5–7 turns. Keep the tone informal but technical. Output only the dialogue.","Li: Hey Sarah, are you ready for the Friday deploy?
李：嘿，Sarah，你准备好周五部署了吗？

Sarah: Hey Li, yeah I think we're good to go. Just need to do a final build and merge the code.
莎拉：嘿李，是的，我觉得我们已经准备就绪了。只需进行最终构建和合并代码。

Li: Great, I'll handle the build process. Did you manage to fix that bug we found yesterday?
李：太好了，我来处理构建过程。你昨天找到的那个bug修复了吗？

Sarah: Yes, I was able to track down the issue and fix it. It was a quick fix thankfully.
莎拉：是的，我找到了问题并修复了它。幸运的是，这是一个快速解决。

Li: That's a relief. We can't afford any delays with the deadline approaching.
李：太好了。截止日期临近，我们不能承受任何延迟。

Sarah: Agreed, we need to make sure everything is thoroughly tested before the deploy.
莎拉：同意，我们必须确保在部署之前进行了彻底测试。

Li: Absolutely, let's run some final tests tomorrow to double-check everything.
李：绝对，让我们明天运行最后的测试，仔细检查一切。",3,Sarah,"['Hey', 'Li', ',', 'yeah', 'I', 'think', 'we', ""'re"", 'good', 'to', 'go', '.', 'Just', 'need', 'to', 'do', 'a', 'final', 'build', 'and', 'merge', 'the', 'code', '.']","['INTJ', 'PROPN', 'PUNCT', 'INTJ', 'PRON', 'VERB', 'PRON', 'AUX', 'ADJ', 'PART', 'VERB', 'PUNCT', 'ADV', 'VERB', 'PART', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT']","{'en', 'punct'}","['en', 'en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'punct']","Hey Li, yeah I think we're good to go. Just need to do a final build and merge the code.",3,85,"['Hey', 'Li', ',', 'yeah', 'I', 'think', 'we', ""'re"", 'good', 'to', 'go', '.', 'Just', 'need', 'to', 'do', 'a', 'final', 'build', 'and', 'merge', 'the', 'code', '.']","['en', 'en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'punct']",en,0.814,0.767,0.773,3,False
85,嘿李，是的，我觉得我们已经准备就绪了。只需进行最终构建和合并代码。,LLM,"['persona-based', 'few-shot']",gpt-3.5-turbo-16k,"Write a natural bilingual (English–Mandarin) conversation between two engineers (Li and Sarah) 
preparing for a Friday deploy. You are a persona-based dataset creator focused on realistic technical speech. 
Include at least one of: deploy, build, bug, deadline, merge.
Target ~40% Mandarin content, switch languages mid-sentence around technical terms.
Each dialogue should be 5–7 turns. Keep the tone informal but technical. Output only the dialogue.","Li: Hey Sarah, are you ready for the Friday deploy?
李：嘿，Sarah，你准备好周五部署了吗？

Sarah: Hey Li, yeah I think we're good to go. Just need to do a final build and merge the code.
莎拉：嘿李，是的，我觉得我们已经准备就绪了。只需进行最终构建和合并代码。

Li: Great, I'll handle the build process. Did you manage to fix that bug we found yesterday?
李：太好了，我来处理构建过程。你昨天找到的那个bug修复了吗？

Sarah: Yes, I was able to track down the issue and fix it. It was a quick fix thankfully.
莎拉：是的，我找到了问题并修复了它。幸运的是，这是一个快速解决。

Li: That's a relief. We can't afford any delays with the deadline approaching.
李：太好了。截止日期临近，我们不能承受任何延迟。

Sarah: Agreed, we need to make sure everything is thoroughly tested before the deploy.
莎拉：同意，我们必须确保在部署之前进行了彻底测试。

Li: Absolutely, let's run some final tests tomorrow to double-check everything.
李：绝对，让我们明天运行最后的测试，仔细检查一切。",4,莎拉,"['嘿', '李', '，', '是', '的', '，', '我', '觉得', '我们', '已经', '准备就绪', '了', '。', '只', '需', '进行', '最终', '构建', '和', '合并', '代码', '。']","['e', 'nr', 'PUNCT', 'v', 'uj', 'PUNCT', 'r', 'v', 'r', 'd', 'n', 'ul', 'PUNCT', 'd', 'v', 'v', 'd', 'v', 'c', 'v', 'n', 'PUNCT']","{'other', 'zh', 'punct'}","['zh', 'zh', 'other', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct']",嘿李，是的，我觉得我们已经准备就绪了。只需进行最终构建和合并代码。,4,85,"['嘿', '李', '，', '是', '的', '，', '我', '觉得', '我们', '已经', '准备就绪', '了', '。', '只', '需', '进行', '最终', '构建', '和', '合并', '代码', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct']",zh,0.861,0.831,0.84,0,False
85,"Great, I'll handle the build process. Did you manage to fix that bug we found yesterday?",LLM,"['persona-based', 'few-shot']",gpt-3.5-turbo-16k,"Write a natural bilingual (English–Mandarin) conversation between two engineers (Li and Sarah) 
preparing for a Friday deploy. You are a persona-based dataset creator focused on realistic technical speech. 
Include at least one of: deploy, build, bug, deadline, merge.
Target ~40% Mandarin content, switch languages mid-sentence around technical terms.
Each dialogue should be 5–7 turns. Keep the tone informal but technical. Output only the dialogue.","Li: Hey Sarah, are you ready for the Friday deploy?
李：嘿，Sarah，你准备好周五部署了吗？

Sarah: Hey Li, yeah I think we're good to go. Just need to do a final build and merge the code.
莎拉：嘿李，是的，我觉得我们已经准备就绪了。只需进行最终构建和合并代码。

Li: Great, I'll handle the build process. Did you manage to fix that bug we found yesterday?
李：太好了，我来处理构建过程。你昨天找到的那个bug修复了吗？

Sarah: Yes, I was able to track down the issue and fix it. It was a quick fix thankfully.
莎拉：是的，我找到了问题并修复了它。幸运的是，这是一个快速解决。

Li: That's a relief. We can't afford any delays with the deadline approaching.
李：太好了。截止日期临近，我们不能承受任何延迟。

Sarah: Agreed, we need to make sure everything is thoroughly tested before the deploy.
莎拉：同意，我们必须确保在部署之前进行了彻底测试。

Li: Absolutely, let's run some final tests tomorrow to double-check everything.
李：绝对，让我们明天运行最后的测试，仔细检查一切。",5,Li,"['Great', ',', 'I', ""'ll"", 'handle', 'the', 'build', 'process', '.', 'Did', 'you', 'manage', 'to', 'fix', 'that', 'bug', 'we', 'found', 'yesterday', '?']","['ADJ', 'PUNCT', 'PRON', 'AUX', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'AUX', 'PRON', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN', 'PUNCT']","{'en', 'punct', 'other'}","['en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']","Great, I'll handle the build process. Did you manage to fix that bug we found yesterday?",5,85,"['Great', ',', 'I', ""'ll"", 'handle', 'the', 'build', 'process', '.', 'Did', 'you', 'manage', 'to', 'fix', 'that', 'bug', 'we', 'found', 'yesterday', '?']","['en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",en,0.81,0.767,0.778,2,False
85,太好了，我来处理构建过程。你昨天找到的那个bug修复了吗？,LLM,"['persona-based', 'few-shot']",gpt-3.5-turbo-16k,"Write a natural bilingual (English–Mandarin) conversation between two engineers (Li and Sarah) 
preparing for a Friday deploy. You are a persona-based dataset creator focused on realistic technical speech. 
Include at least one of: deploy, build, bug, deadline, merge.
Target ~40% Mandarin content, switch languages mid-sentence around technical terms.
Each dialogue should be 5–7 turns. Keep the tone informal but technical. Output only the dialogue.","Li: Hey Sarah, are you ready for the Friday deploy?
李：嘿，Sarah，你准备好周五部署了吗？

Sarah: Hey Li, yeah I think we're good to go. Just need to do a final build and merge the code.
莎拉：嘿李，是的，我觉得我们已经准备就绪了。只需进行最终构建和合并代码。

Li: Great, I'll handle the build process. Did you manage to fix that bug we found yesterday?
李：太好了，我来处理构建过程。你昨天找到的那个bug修复了吗？

Sarah: Yes, I was able to track down the issue and fix it. It was a quick fix thankfully.
莎拉：是的，我找到了问题并修复了它。幸运的是，这是一个快速解决。

Li: That's a relief. We can't afford any delays with the deadline approaching.
李：太好了。截止日期临近，我们不能承受任何延迟。

Sarah: Agreed, we need to make sure everything is thoroughly tested before the deploy.
莎拉：同意，我们必须确保在部署之前进行了彻底测试。

Li: Absolutely, let's run some final tests tomorrow to double-check everything.
李：绝对，让我们明天运行最后的测试，仔细检查一切。",6,李,"['太好了', '，', '我', '来', '处理', '构建', '过程', '。', '你', '昨天', '找到', '的', '那个', 'bug', '修复', '了', '吗', '？']","['l', 'PUNCT', 'r', 'v', 'v', 'v', 'n', 'PUNCT', 'r', 't', 'v', 'uj', 'r', 'NOUN', 'v', 'ul', 'y', 'PUNCT']","{'other', 'en', 'zh', 'punct'}","['zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct', 'zh', 'zh', 'zh', 'zh', 'zh', 'en', 'zh', 'zh', 'zh', 'punct']",太好了，我来处理构建过程。你昨天找到的那个bug修复了吗？,6,85,"['太好了', '，', '我', '来', '处理', '构建', '过程', '。', '你', '昨天', '找到', '的', '那个', 'bug', '修复', '了', '吗', '？']","['zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct', 'zh', 'zh', 'zh', 'zh', 'zh', 'en', 'zh', 'zh', 'zh', 'punct']",mix,0.875,0.847,0.84,0,True
85,"Yes, I was able to track down the issue and fix it. It was a quick fix thankfully.",LLM,"['persona-based', 'few-shot']",gpt-3.5-turbo-16k,"Write a natural bilingual (English–Mandarin) conversation between two engineers (Li and Sarah) 
preparing for a Friday deploy. You are a persona-based dataset creator focused on realistic technical speech. 
Include at least one of: deploy, build, bug, deadline, merge.
Target ~40% Mandarin content, switch languages mid-sentence around technical terms.
Each dialogue should be 5–7 turns. Keep the tone informal but technical. Output only the dialogue.","Li: Hey Sarah, are you ready for the Friday deploy?
李：嘿，Sarah，你准备好周五部署了吗？

Sarah: Hey Li, yeah I think we're good to go. Just need to do a final build and merge the code.
莎拉：嘿李，是的，我觉得我们已经准备就绪了。只需进行最终构建和合并代码。

Li: Great, I'll handle the build process. Did you manage to fix that bug we found yesterday?
李：太好了，我来处理构建过程。你昨天找到的那个bug修复了吗？

Sarah: Yes, I was able to track down the issue and fix it. It was a quick fix thankfully.
莎拉：是的，我找到了问题并修复了它。幸运的是，这是一个快速解决。

Li: That's a relief. We can't afford any delays with the deadline approaching.
李：太好了。截止日期临近，我们不能承受任何延迟。

Sarah: Agreed, we need to make sure everything is thoroughly tested before the deploy.
莎拉：同意，我们必须确保在部署之前进行了彻底测试。

Li: Absolutely, let's run some final tests tomorrow to double-check everything.
李：绝对，让我们明天运行最后的测试，仔细检查一切。",7,Sarah,"['Yes', ',', 'I', 'was', 'able', 'to', 'track', 'down', 'the', 'issue', 'and', 'fix', 'it', '.', 'It', 'was', 'a', 'quick', 'fix', 'thankfully', '.']","['INTJ', 'PUNCT', 'PRON', 'AUX', 'ADJ', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'PUNCT', 'PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'ADV', 'PUNCT']","{'en', 'punct'}","['en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'punct']","Yes, I was able to track down the issue and fix it. It was a quick fix thankfully.",7,85,"['Yes', ',', 'I', 'was', 'able', 'to', 'track', 'down', 'the', 'issue', 'and', 'fix', 'it', '.', 'It', 'was', 'a', 'quick', 'fix', 'thankfully', '.']","['en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'punct']",en,0.787,0.759,0.785,0,False
85,是的，我找到了问题并修复了它。幸运的是，这是一个快速解决。,LLM,"['persona-based', 'few-shot']",gpt-3.5-turbo-16k,"Write a natural bilingual (English–Mandarin) conversation between two engineers (Li and Sarah) 
preparing for a Friday deploy. You are a persona-based dataset creator focused on realistic technical speech. 
Include at least one of: deploy, build, bug, deadline, merge.
Target ~40% Mandarin content, switch languages mid-sentence around technical terms.
Each dialogue should be 5–7 turns. Keep the tone informal but technical. Output only the dialogue.","Li: Hey Sarah, are you ready for the Friday deploy?
李：嘿，Sarah，你准备好周五部署了吗？

Sarah: Hey Li, yeah I think we're good to go. Just need to do a final build and merge the code.
莎拉：嘿李，是的，我觉得我们已经准备就绪了。只需进行最终构建和合并代码。

Li: Great, I'll handle the build process. Did you manage to fix that bug we found yesterday?
李：太好了，我来处理构建过程。你昨天找到的那个bug修复了吗？

Sarah: Yes, I was able to track down the issue and fix it. It was a quick fix thankfully.
莎拉：是的，我找到了问题并修复了它。幸运的是，这是一个快速解决。

Li: That's a relief. We can't afford any delays with the deadline approaching.
李：太好了。截止日期临近，我们不能承受任何延迟。

Sarah: Agreed, we need to make sure everything is thoroughly tested before the deploy.
莎拉：同意，我们必须确保在部署之前进行了彻底测试。

Li: Absolutely, let's run some final tests tomorrow to double-check everything.
李：绝对，让我们明天运行最后的测试，仔细检查一切。",8,莎拉,"['是', '的', '，', '我', '找到', '了', '问题', '并', '修复', '了', '它', '。', '幸运', '的', '是', '，', '这', '是', '一个', '快速', '解决', '。']","['v', 'uj', 'PUNCT', 'r', 'v', 'ul', 'n', 'c', 'v', 'ul', 'r', 'PUNCT', 'a', 'uj', 'v', 'PUNCT', 'r', 'v', 'm', 'd', 'v', 'PUNCT']","{'other', 'zh', 'punct'}","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct']",是的，我找到了问题并修复了它。幸运的是，这是一个快速解决。,8,85,"['是', '的', '，', '我', '找到', '了', '问题', '并', '修复', '了', '它', '。', '幸运', '的', '是', '，', '这', '是', '一个', '快速', '解决', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct']",zh,0.852,0.832,0.838,0,False
85,That's a relief. We can't afford any delays with the deadline approaching.,LLM,"['persona-based', 'few-shot']",gpt-3.5-turbo-16k,"Write a natural bilingual (English–Mandarin) conversation between two engineers (Li and Sarah) 
preparing for a Friday deploy. You are a persona-based dataset creator focused on realistic technical speech. 
Include at least one of: deploy, build, bug, deadline, merge.
Target ~40% Mandarin content, switch languages mid-sentence around technical terms.
Each dialogue should be 5–7 turns. Keep the tone informal but technical. Output only the dialogue.","Li: Hey Sarah, are you ready for the Friday deploy?
李：嘿，Sarah，你准备好周五部署了吗？

Sarah: Hey Li, yeah I think we're good to go. Just need to do a final build and merge the code.
莎拉：嘿李，是的，我觉得我们已经准备就绪了。只需进行最终构建和合并代码。

Li: Great, I'll handle the build process. Did you manage to fix that bug we found yesterday?
李：太好了，我来处理构建过程。你昨天找到的那个bug修复了吗？

Sarah: Yes, I was able to track down the issue and fix it. It was a quick fix thankfully.
莎拉：是的，我找到了问题并修复了它。幸运的是，这是一个快速解决。

Li: That's a relief. We can't afford any delays with the deadline approaching.
李：太好了。截止日期临近，我们不能承受任何延迟。

Sarah: Agreed, we need to make sure everything is thoroughly tested before the deploy.
莎拉：同意，我们必须确保在部署之前进行了彻底测试。

Li: Absolutely, let's run some final tests tomorrow to double-check everything.
李：绝对，让我们明天运行最后的测试，仔细检查一切。",9,Li,"['That', ""'s"", 'a', 'relief', '.', 'We', 'ca', ""n't"", 'afford', 'any', 'delays', 'with', 'the', 'deadline', 'approaching', '.']","['PRON', 'AUX', 'DET', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'PART', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']","{'en', 'punct'}","['en', 'en', 'en', 'en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'punct']",That's a relief. We can't afford any delays with the deadline approaching.,9,85,"['That', ""'s"", 'a', 'relief', '.', 'We', 'ca', ""n't"", 'afford', 'any', 'delays', 'with', 'the', 'deadline', 'approaching', '.']","['en', 'en', 'en', 'en', 'punct', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'punct']",en,0.804,0.776,0.79,1,False
85,太好了。截止日期临近，我们不能承受任何延迟。,LLM,"['persona-based', 'few-shot']",gpt-3.5-turbo-16k,"Write a natural bilingual (English–Mandarin) conversation between two engineers (Li and Sarah) 
preparing for a Friday deploy. You are a persona-based dataset creator focused on realistic technical speech. 
Include at least one of: deploy, build, bug, deadline, merge.
Target ~40% Mandarin content, switch languages mid-sentence around technical terms.
Each dialogue should be 5–7 turns. Keep the tone informal but technical. Output only the dialogue.","Li: Hey Sarah, are you ready for the Friday deploy?
李：嘿，Sarah，你准备好周五部署了吗？

Sarah: Hey Li, yeah I think we're good to go. Just need to do a final build and merge the code.
莎拉：嘿李，是的，我觉得我们已经准备就绪了。只需进行最终构建和合并代码。

Li: Great, I'll handle the build process. Did you manage to fix that bug we found yesterday?
李：太好了，我来处理构建过程。你昨天找到的那个bug修复了吗？

Sarah: Yes, I was able to track down the issue and fix it. It was a quick fix thankfully.
莎拉：是的，我找到了问题并修复了它。幸运的是，这是一个快速解决。

Li: That's a relief. We can't afford any delays with the deadline approaching.
李：太好了。截止日期临近，我们不能承受任何延迟。

Sarah: Agreed, we need to make sure everything is thoroughly tested before the deploy.
莎拉：同意，我们必须确保在部署之前进行了彻底测试。

Li: Absolutely, let's run some final tests tomorrow to double-check everything.
李：绝对，让我们明天运行最后的测试，仔细检查一切。",10,李,"['太好了', '。', '截止', '日期', '临近', '，', '我们', '不能', '承受', '任何', '延迟', '。']","['l', 'PUNCT', 'v', 't', 'v', 'PUNCT', 'r', 'v', 'v', 'r', 'v', 'PUNCT']","{'other', 'zh', 'punct'}","['zh', 'punct', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct']",太好了。截止日期临近，我们不能承受任何延迟。,10,85,"['太好了', '。', '截止', '日期', '临近', '，', '我们', '不能', '承受', '任何', '延迟', '。']","['zh', 'punct', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'punct']",zh,0.847,0.838,0.847,0,False
