conv_id,turn,speaker,text,lang,tokens_list,token_langs,token_count,tech_score,cult_score,is_mixed_turn
448,0,李伟,王珊，咱们需要尽快合并一下这次的更新，后台的接口已经调试好了。,zh,"['王', '珊', '，', '咱', '们', '需', '要', '尽', '快', '合', '并', '一', '下', '这', '次', '的', '更', '新', '，', '后', '台', '的', '接', '口', '已', '经', '调', '试', '好', '了', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",31,0,0,False
448,1,王珊,好的，李伟。我刚刚在前端做了一些调整，但还有几个地方需要你确认一下。,zh,"['好', '的', '，', '李', '伟', '。', '我', '刚', '刚', '在', '前', '端', '做', '了', '一', '些', '调', '整', '，', '但', '还', '有', '几', '个', '地', '方', '需', '要', '你', '确', '认', '一', '下', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",34,0,0,False
448,2,李伟,没问题，请告诉我具体是哪些地方。,zh,"['没', '问', '题', '，', '请', '告', '诉', '我', '具', '体', '是', '哪', '些', '地', '方', '。']","['zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",16,0,0,False
448,3,王珊,主要是用户注册那块，最近我们发现有个漏洞，用户信息会被错误地存储到数据库里，影响后续的数据处理。,zh,"['主', '要', '是', '用', '户', '注', '册', '那', '块', '，', '最', '近', '我', '们', '发', '现', '有', '个', '漏', '洞', '，', '用', '户', '信', '息', '会', '被', '错', '误', '地', '存', '储', '到', '数', '据', '库', '里', '，', '影', '响', '后', '续', '的', '数', '据', '处', '理', '。']","['zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",48,0,0,False
448,4,李伟,我知道这个问题。我已经修复了部分逻辑，但需要你再测试一下，确保没有遗漏。,zh,"['我', '知', '道', '这', '个', '问', '题', '。', '我', '已', '经', '修', '复', '了', '部', '分', '逻', '辑', '，', '但', '需', '要', '你', '再', '测', '试', '一', '下', '，', '确', '保', '没', '有', '遗', '漏', '。']","['zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",36,0,0,False
448,5,王珊,明白了。我会尽快进行测试，不过时间不多了，咱们今天必须完成部署，确保不会影响到明天的上线。,zh,"['明', '白', '了', '。', '我', '会', '尽', '快', '进', '行', '测', '试', '，', '不', '过', '时', '间', '不', '多', '了', '，', '咱', '们', '今', '天', '必', '须', '完', '成', '部', '署', '，', '确', '保', '不', '会', '影', '响', '到', '明', '天', '的', '上', '线', '。']","['zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",45,0,0,False
448,6,李伟,确实，今天的进度很关键。我会将修复的代码合并到主干上，尽快给你新的接口文档。,zh,"['确', '实', '，', '今', '天', '的', '进', '度', '很', '关', '键', '。', '我', '会', '将', '修', '复', '的', '代', '码', '合', '并', '到', '主', '干', '上', '，', '尽', '快', '给', '你', '新', '的', '接', '口', '文', '档', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",38,0,0,False
448,7,王珊,好的，我稍后会把前端页面更新到最新版本。尽量保证用户体验不受到影响。,zh,"['好', '的', '，', '我', '稍', '后', '会', '把', '前', '端', '页', '面', '更', '新', '到', '最', '新', '版', '本', '。', '尽', '量', '保', '证', '用', '户', '体', '验', '不', '受', '到', '影', '响', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",34,0,0,False
448,8,李伟,没问题，等你更新后我们一起测试一下，确保一切顺利。,zh,"['没', '问', '题', '，', '等', '你', '更', '新', '后', '我', '们', '一', '起', '测', '试', '一', '下', '，', '确', '保', '一', '切', '顺', '利', '。']","['zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",25,0,0,False
448,9,王珊,行，我会加快速度。希望咱们能按时上线，赶上这个截止日期。,zh,"['行', '，', '我', '会', '加', '快', '速', '度', '。', '希', '望', '咱', '们', '能', '按', '时', '上', '线', '，', '赶', '上', '这', '个', '截', '止', '日', '期', '。']","['zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",28,0,0,False
