conv_id,turn,speaker,text,lang,tokens_list,token_langs,token_count,tech_score,cult_score,is_mixed_turn
142,0,李伟,王珊，最近我们的产品有个漏洞被发现了，我们得赶快修复一下。,zh,"['王', '珊', '，', '最', '近', '我', '们', '的', '产', '品', '有', '个', '漏', '洞', '被', '发', '现', '了', '，', '我', '们', '得', '赶', '快', '修', '复', '一', '下', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",29,0,0,False
142,1,王珊,是的，我已经在看了，应该不会太难修复，我会尽快完成的。,zh,"['是', '的', '，', '我', '已', '经', '在', '看', '了', '，', '应', '该', '不', '会', '太', '难', '修', '复', '，', '我', '会', '尽', '快', '完', '成', '的', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",27,0,0,False
142,2,李伟,好的，你修复好之后通知我一声，我们需要部署到测试环境进行验证。,zh,"['好', '的', '，', '你', '修', '复', '好', '之', '后', '通', '知', '我', '一', '声', '，', '我', '们', '需', '要', '部', '署', '到', '测', '试', '环', '境', '进', '行', '验', '证', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",31,0,0,False
142,3,王珊,没问题，我会尽快通知你的。另外，我还在处理一个合并冲突，可能会花点时间。,zh,"['没', '问', '题', '，', '我', '会', '尽', '快', '通', '知', '你', '的', '。', '另', '外', '，', '我', '还', '在', '处', '理', '一', '个', '合', '并', '冲', '突', '，', '可', '能', '会', '花', '点', '时', '间', '。']","['zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",36,0,0,False
142,4,李伟,没关系，处理完合并冲突后也通知我一声，我们要抓紧时间，项目截止日期快到了。,zh,"['没', '关', '系', '，', '处', '理', '完', '合', '并', '冲', '突', '后', '也', '通', '知', '我', '一', '声', '，', '我', '们', '要', '抓', '紧', '时', '间', '，', '项', '目', '截', '止', '日', '期', '快', '到', '了', '。']","['zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",37,0,0,False
142,5,王珊,明白，我会尽快解决的。对了，还有一个功能需求变更需要讨论，你有时间吗？,zh,"['明', '白', '，', '我', '会', '尽', '快', '解', '决', '的', '。', '对', '了', '，', '还', '有', '一', '个', '功', '能', '需', '求', '变', '更', '需', '要', '讨', '论', '，', '你', '有', '时', '间', '吗', '？']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",35,0,0,False
142,6,李伟,我看看我的日程安排，等一下回复你。我们得确保这些变更不会对截止日期产生影响。,zh,"['我', '看', '看', '我', '的', '日', '程', '安', '排', '，', '等', '一', '下', '回', '复', '你', '。', '我', '们', '得', '确', '保', '这', '些', '变', '更', '不', '会', '对', '截', '止', '日', '期', '产', '生', '影', '响', '。']","['zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",38,0,0,False
142,7,王珊,好的，我等你的回复。不过，我觉得我们能够按时完成的，只要大家都努力配合。,zh,"['好', '的', '，', '我', '等', '你', '的', '回', '复', '。', '不', '过', '，', '我', '觉', '得', '我', '们', '能', '够', '按', '时', '完', '成', '的', '，', '只', '要', '大', '家', '都', '努', '力', '配', '合', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",36,0,0,False
142,8,李伟,是的，我们一定要紧密合作，齐心协力，最终完成项目的交付。我们不能有任何差错，一定要保持高度的警惕性。,zh,"['是', '的', '，', '我', '们', '一', '定', '要', '紧', '密', '合', '作', '，', '齐', '心', '协', '力', '，', '最', '终', '完', '成', '项', '目', '的', '交', '付', '。', '我', '们', '不', '能', '有', '任', '何', '差', '错', '，', '一', '定', '要', '保', '持', '高', '度', '的', '警', '惕', '性', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",50,0,0,False
142,9,王珊,没错，我们会尽全力完成任务，确保产品质量。谢谢你的提醒，我们一定不会让你失望的。,zh,"['没', '错', '，', '我', '们', '会', '尽', '全', '力', '完', '成', '任', '务', '，', '确', '保', '产', '品', '质', '量', '。', '谢', '谢', '你', '的', '提', '醒', '，', '我', '们', '一', '定', '不', '会', '让', '你', '失', '望', '的', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",40,0,0,False
