conv_id,turn,speaker,text,lang,tokens_list,token_langs,token_count,tech_score,cult_score,is_mixed_turn
746,0,Li,"Hey Sarah, are you ready for the deploy on Friday?",en,"['Hey', 'Sarah', ',', 'are', 'you', 'ready', 'for', 'the', 'deploy', 'on', 'Friday', '?']","['en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",12,1,0,False
746,1,李,嘿，Sarah，周五的部署准备好了吗？,zh,"['嘿', '，', 'Sarah', '，', '周', '五', '的', '部', '署', '准', '备', '好', '了', '吗', '？']","['zh', 'other', 'en', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",15,0,0,True
746,2,Sarah,"Yeah, I think so. But we still need to build a few more features before the deadline.",en,"['Yeah', ',', 'I', 'think', 'so', '.', 'But', 'we', 'still', 'need', 'to', 'build', 'a', 'few', 'more', 'features', 'before', 'the', 'deadline', '.']","['en', 'other', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",20,2,0,False
746,3,Sarah,是的，我想是的。但在最后期限之前我们还需要构建几个功能。,zh,"['是', '的', '，', '我', '想', '是', '的', '。', '但', '在', '最', '后', '期', '限', '之', '前', '我', '们', '还', '需', '要', '构', '建', '几', '个', '功', '能', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",28,0,0,False
746,4,Li,Let's make sure to merge our code early to avoid any last-minute bugs.,en,"[""Let's"", 'make', 'sure', 'to', 'merge', 'our', 'code', 'early', 'to', 'avoid', 'any', 'last', '-', 'minute', 'bugs', '.']","['en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'other']",16,2,0,False
746,5,李,我们要确保尽早合并代码，以避免最后一刻出现bug。,zh,"['我', '们', '要', '确', '保', '尽', '早', '合', '并', '代', '码', '，', '以', '避', '免', '最', '后', '一', '刻', '出', '现', 'bug', '。']","['zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'en', 'other']",23,0,0,True
746,6,Sarah,Definitely. I'll double-check all the code changes before the deploy.,en,"['Definitely', '.', ""I'll"", 'double', '-', 'check', 'all', 'the', 'code', 'changes', 'before', 'the', 'deploy', '.']","['en', 'other', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",14,2,0,False
746,7,Sarah,肯定的。我会在部署之前仔细检查所有代码更改。,zh,"['肯', '定', '的', '。', '我', '会', '在', '部', '署', '之', '前', '仔', '细', '检', '查', '所', '有', '代', '码', '更', '改', '。']","['zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",22,0,0,False
746,8,Li,Good idea. We can run some final tests to catch any issues beforehand.,en,"['Good', 'idea', '.', 'We', 'can', 'run', 'some', 'final', 'tests', 'to', 'catch', 'any', 'issues', 'beforehand', '.']","['en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",15,0,0,False
746,9,李,好主意。我们可以运行一些最终测试，提前发现任何问题。,zh,"['好', '主', '意', '。', '我', '们', '可', '以', '运', '行', '一', '些', '最', '终', '测', '试', '，', '提', '前', '发', '现', '任', '何', '问', '题', '。']","['zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",26,0,0,False
746,10,Sarah,Sounds like a plan. Let's meet tomorrow to go over everything one more time.,en,"['Sounds', 'like', 'a', 'plan', '.', ""Let's"", 'meet', 'tomorrow', 'to', 'go', 'over', 'everything', 'one', 'more', 'time', '.']","['en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",16,0,0,False
746,11,Sarah,听起来不错。明天见面再过一遍所有内容。,zh,"['听', '起', '来', '不', '错', '。', '明', '天', '见', '面', '再', '过', '一', '遍', '所', '有', '内', '容', '。']","['zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",19,0,0,False
