conv_id,turn,speaker,text,lang,tokens_list,token_langs,token_count,tech_score,cult_score,is_mixed_turn
311,0,Li,"Hey Sarah, how's it going? Are you ready for the deploy on Friday?",en,"['Hey', 'Sarah', ',', ""how's"", 'it', 'going', '?', 'Are', 'you', 'ready', 'for', 'the', 'deploy', 'on', 'Friday', '?']","['en', 'en', 'other', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",16,1,0,False
311,1,S,嘿，Sarah，最近怎么样？周五的部署准备好了吗？,zh,"['嘿', '，', 'Sarah', '，', '最', '近', '怎', '么', '样', '？', '周', '五', '的', '部', '署', '准', '备', '好', '了', '吗', '？']","['zh', 'other', 'en', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",21,0,0,True
311,2,Sarah,"Hey Li, I'm doing good. Yeah, I think we're on track for the deploy.",en,"['Hey', 'Li', ',', ""I'm"", 'doing', 'good', '.', 'Yeah', ',', 'I', 'think', ""we're"", 'on', 'track', 'for', 'the', 'deploy', '.']","['en', 'en', 'other', 'en', 'en', 'en', 'other', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",18,1,0,False
311,3,S,嗨，Li，我很好。是的，我觉得我们在部署方面还算顺利。,zh,"['嗨', '，', 'Li', '，', '我', '很', '好', '。', '是', '的', '，', '我', '觉', '得', '我', '们', '在', '部', '署', '方', '面', '还', '算', '顺', '利', '。']","['zh', 'other', 'en', 'other', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",26,0,0,True
311,4,Li,Great to hear! Have you finished building all the necessary features?,en,"['Great', 'to', 'hear', '!', 'Have', 'you', 'finished', 'building', 'all', 'the', 'necessary', 'features', '?']","['en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",13,0,0,False
311,5,S,太好听啦！你完成了建立所有必要的功能吗？,zh,"['太', '好', '听', '啦', '！', '你', '完', '成', '了', '建', '立', '所', '有', '必', '要', '的', '功', '能', '吗', '？']","['zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",20,0,0,False
311,6,Sarah,"Almost there, just a few more things to merge and test. Should be ready by tomorrow.",en,"['Almost', 'there', ',', 'just', 'a', 'few', 'more', 'things', 'to', 'merge', 'and', 'test', '.', 'Should', 'be', 'ready', 'by', 'tomorrow', '.']","['en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'other']",19,1,0,False
311,7,S,快完成了，只剩下几个东西要合并和测试。明天应该准备好了。,zh,"['快', '完', '成', '了', '，', '只', '剩', '下', '几', '个', '东', '西', '要', '合', '并', '和', '测', '试', '。', '明', '天', '应', '该', '准', '备', '好', '了', '。']","['zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",28,0,0,False
311,8,Li,Sounds good. Let me know if you run into any bugs that need fixing.,en,"['Sounds', 'good', '.', 'Let', 'me', 'know', 'if', 'you', 'run', 'into', 'any', 'bugs', 'that', 'need', 'fixing', '.']","['en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",16,0,0,False
311,9,S,好的。如果发现任何需要修复的错误，请告诉我。,zh,"['好', '的', '。', '如', '果', '发', '现', '任', '何', '需', '要', '修', '复', '的', '错', '误', '，', '请', '告', '诉', '我', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'other']",22,0,0,False
311,10,Sarah,Will do. I'll make sure everything is polished before the deadline.,en,"['Will', 'do', '.', ""I'll"", 'make', 'sure', 'everything', 'is', 'polished', 'before', 'the', 'deadline', '.']","['en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",13,1,0,False
311,11,S,好的。我会确保在截止日期之前把一切都搞定。,zh,"['好', '的', '。', '我', '会', '确', '保', '在', '截', '止', '日', '期', '之', '前', '把', '一', '切', '都', '搞', '定', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",21,0,0,False
311,12,Li,"Thanks, Sarah. We make a great team!",en,"['Thanks', ',', 'Sarah', '.', 'We', 'make', 'a', 'great', 'team', '!']","['en', 'other', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'other']",10,0,0,False
311,13,S,谢谢，Sarah。我们是一个很棒的团队！,zh,"['谢', '谢', '，', 'Sarah', '。', '我', '们', '是', '一', '个', '很', '棒', '的', '团', '队', '！']","['zh', 'zh', 'other', 'en', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",16,0,0,True
