conv_id,turn,speaker,text,lang,tokens_list,token_langs,token_count,tech_score,cult_score,is_mixed_turn
220,0,Li,"Hey Sarah, I noticed there's a merge conflict in the codebase. Have you had a chance to look into it?",en,"['Hey', 'Sarah', ',', 'I', 'noticed', ""there's"", 'a', 'merge', 'conflict', 'in', 'the', 'codebase', '.', 'Have', 'you', 'had', 'a', 'chance', 'to', 'look', 'into', 'it', '?']","['en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",23,1,0,False
220,1,Sarah,"Yeah, I saw that too. I'm currently working on resolving it. Should have it fixed soon.",en,"['Yeah', ',', 'I', 'saw', 'that', 'too', '.', ""I'm"", 'currently', 'working', 'on', 'resolving', 'it', '.', 'Should', 'have', 'it', 'fixed', 'soon', '.']","['en', 'other', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'other']",20,0,0,False
220,2,Li,"Great, let me know if you need any help with that. We have a deadline coming up for the next release.",en,"['Great', ',', 'let', 'me', 'know', 'if', 'you', 'need', 'any', 'help', 'with', 'that', '.', 'We', 'have', 'a', 'deadline', 'coming', 'up', 'for', 'the', 'next', 'release', '.']","['en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",24,1,0,False
220,3,Sarah,"Thanks, I'll definitely reach out if I hit any roadblocks. By the way, I also found a couple of bugs that need to be addressed before we can deploy.",en,"['Thanks', ',', ""I'll"", 'definitely', 'reach', 'out', 'if', 'I', 'hit', 'any', 'roadblocks', '.', 'By', 'the', 'way', ',', 'I', 'also', 'found', 'a', 'couple', 'of', 'bugs', 'that', 'need', 'to', 'be', 'addressed', 'before', 'we', 'can', 'deploy', '.']","['en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",33,1,0,False
220,4,Li,"Got it, let's prioritize getting those bugs fixed first then. We can't afford to have any blockers when it comes to deployment.",en,"['Got', 'it', ',', ""let's"", 'prioritize', 'getting', 'those', 'bugs', 'fixed', 'first', 'then', '.', 'We', ""can't"", 'afford', 'to', 'have', 'any', 'blockers', 'when', 'it', 'comes', 'to', 'deployment', '.']","['en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",25,0,0,False
220,5,Sarah,Agreed. I'll work on those bugs right after I resolve the merge conflict. Hopefully we can get everything sorted out before the staging build.,en,"['Agreed', '.', ""I'll"", 'work', 'on', 'those', 'bugs', 'right', 'after', 'I', 'resolve', 'the', 'merge', 'conflict', '.', 'Hopefully', 'we', 'can', 'get', 'everything', 'sorted', 'out', 'before', 'the', 'staging', 'build', '.']","['en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",27,3,0,False
220,6,Li,Sounds like a plan. Let's aim to have everything ready for deployment by the end of the week so we can stay on track with our release schedule.,en,"['Sounds', 'like', 'a', 'plan', '.', ""Let's"", 'aim', 'to', 'have', 'everything', 'ready', 'for', 'deployment', 'by', 'the', 'end', 'of', 'the', 'week', 'so', 'we', 'can', 'stay', 'on', 'track', 'with', 'our', 'release', 'schedule', '.']","['en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",30,0,0,False
220,7,Sarah,"Absolutely, I'll make sure to keep you updated on my progress. Do you think we'll need to do a hotfix after deployment to address any potential issues?",en,"['Absolutely', ',', ""I'll"", 'make', 'sure', 'to', 'keep', 'you', 'updated', 'on', 'my', 'progress', '.', 'Do', 'you', 'think', ""we'll"", 'need', 'to', 'do', 'a', 'hotfix', 'after', 'deployment', 'to', 'address', 'any', 'potential', 'issues', '?']","['en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",30,0,0,False
220,8,Li,"It's always a possibility, but let's do our best to squash as many bugs as we can before deployment. We want to minimize the need for any post-deployment hotfixes.",en,"[""It's"", 'always', 'a', 'possibility', ',', 'but', ""let's"", 'do', 'our', 'best', 'to', 'squash', 'as', 'many', 'bugs', 'as', 'we', 'can', 'before', 'deployment', '.', 'We', 'want', 'to', 'minimize', 'the', 'need', 'for', 'any', 'post', '-', 'deployment', 'hotfixes', '.']","['en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'other']",34,0,0,False
220,9,Sarah,"Agreed, I'll make sure to thoroughly test everything before we deploy to production. Let's keep communication open in case any more issues come up.",en,"['Agreed', ',', ""I'll"", 'make', 'sure', 'to', 'thoroughly', 'test', 'everything', 'before', 'we', 'deploy', 'to', 'production', '.', ""Let's"", 'keep', 'communication', 'open', 'in', 'case', 'any', 'more', 'issues', 'come', 'up', '.']","['en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",27,1,0,False
