conv_id,turn,speaker,text,lang,tokens_list,token_langs,token_count,tech_score,cult_score,is_mixed_turn
662,0,李伟,王珊，我们的代码已经准备好部署了吗？,zh,"['王', '珊', '，', '我', '们', '的', '代', '码', '已', '经', '准', '备', '好', '部', '署', '了', '吗', '？']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",18,0,0,False
662,1,王珊,还差一点点，我正在处理一些前端的bug，预计很快就能解决。,zh,"['还', '差', '一', '点', '点', '，', '我', '正', '在', '处', '理', '一', '些', '前', '端', '的', 'bug', '，', '预', '计', '很', '快', '就', '能', '解', '决', '。']","['zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'en', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",27,0,0,True
662,2,李伟,时间紧迫，能不能再加快点速度？,zh,"['时', '间', '紧', '迫', '，', '能', '不', '能', '再', '加', '快', '点', '速', '度', '？']","['zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",15,0,0,False
662,3,王珊,我会尽快处理完，不会耽误部署的时间。,zh,"['我', '会', '尽', '快', '处', '理', '完', '，', '不', '会', '耽', '误', '部', '署', '的', '时', '间', '。']","['zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",18,0,0,False
662,4,李伟,好，一旦你处理完了，我们就可以合并代码，然后部署。,zh,"['好', '，', '一', '旦', '你', '处', '理', '完', '了', '，', '我', '们', '就', '可', '以', '合', '并', '代', '码', '，', '然', '后', '部', '署', '。']","['zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'other']",25,0,0,False
662,5,王珊,明白，我会尽快完成。,zh,"['明', '白', '，', '我', '会', '尽', '快', '完', '成', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",10,0,0,False
662,6,S,（过了一段时间）,zh,"['（', '过', '了', '一', '段', '时', '间', '）']","['other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",8,0,0,False
662,7,李伟,王珊，前端问题解决了吗？可以合并代码了吗？,zh,"['王', '珊', '，', '前', '端', '问', '题', '解', '决', '了', '吗', '？', '可', '以', '合', '并', '代', '码', '了', '吗', '？']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",21,0,0,False
662,8,王珊,是的，我已经修复完所有bug，你可以开始合并了。,zh,"['是', '的', '，', '我', '已', '经', '修', '复', '完', '所', '有', 'bug', '，', '你', '可', '以', '开', '始', '合', '并', '了', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'en', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",22,0,0,True
662,9,李伟,好的，我来合并代码，然后我们准备开始部署。,zh,"['好', '的', '，', '我', '来', '合', '并', '代', '码', '，', '然', '后', '我', '们', '准', '备', '开', '始', '部', '署', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",21,0,0,False
662,10,S,（合并代码后）,zh,"['（', '合', '并', '代', '码', '后', '）']","['other', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",7,0,0,False
