conv_id,turn,speaker,text,lang,tokens_list,token_langs,token_count,tech_score,cult_score,is_mixed_turn
434,0,李伟,嗨，王珊，最近在忙什么呢？,zh,"['嗨', '，', '王', '珊', '，', '最', '近', '在', '忙', '什', '么', '呢', '？']","['zh', 'other', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",13,0,0,False
434,1,王珊,你好，李伟！我在处理新功能的前端页面，今天想和你确认一下接口的细节。,zh,"['你', '好', '，', '李', '伟', '！', '我', '在', '处', '理', '新', '功', '能', '的', '前', '端', '页', '面', '，', '今', '天', '想', '和', '你', '确', '认', '一', '下', '接', '口', '的', '细', '节', '。']","['zh', 'zh', 'other', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",34,0,0,False
434,2,李伟,没问题，具体是哪个接口呢？,zh,"['没', '问', '题', '，', '具', '体', '是', '哪', '个', '接', '口', '呢', '？']","['zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",13,0,0,False
434,3,王珊,是用户信息获取的接口。你那边有没有更新？我发现最近获取的数据有点不一致。,zh,"['是', '用', '户', '信', '息', '获', '取', '的', '接', '口', '。', '你', '那', '边', '有', '没', '有', '更', '新', '？', '我', '发', '现', '最', '近', '获', '取', '的', '数', '据', '有', '点', '不', '一', '致', '。']","['zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",36,0,0,False
434,4,李伟,我这边刚修复过一次漏洞，可能影响到数据返回的格式。要不我把最新的接口文档发给你？,zh,"['我', '这', '边', '刚', '修', '复', '过', '一', '次', '漏', '洞', '，', '可', '能', '影', '响', '到', '数', '据', '返', '回', '的', '格', '式', '。', '要', '不', '我', '把', '最', '新', '的', '接', '口', '文', '档', '发', '给', '你', '？']","['zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",40,0,0,False
434,5,王珊,好的，麻烦你了。也顺便告诉我一下，部署新版的时间定下来没有？,zh,"['好', '的', '，', '麻', '烦', '你', '了', '。', '也', '顺', '便', '告', '诉', '我', '一', '下', '，', '部', '署', '新', '版', '的', '时', '间', '定', '下', '来', '没', '有', '？']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",30,0,0,False
434,6,李伟,我们计划这周五晚上进行部署，确保所有功能都能正常工作。不过我们也得提前做好合并代码的准备。,zh,"['我', '们', '计', '划', '这', '周', '五', '晚', '上', '进', '行', '部', '署', '，', '确', '保', '所', '有', '功', '能', '都', '能', '正', '常', '工', '作', '。', '不', '过', '我', '们', '也', '得', '提', '前', '做', '好', '合', '并', '代', '码', '的', '准', '备', '。']","['zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",45,0,0,False
434,7,王珊,明白了，到了时间我会提前和你确认一下页面的适配情况，确保没有问题。,zh,"['明', '白', '了', '，', '到', '了', '时', '间', '我', '会', '提', '前', '和', '你', '确', '认', '一', '下', '页', '面', '的', '适', '配', '情', '况', '，', '确', '保', '没', '有', '问', '题', '。']","['zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",33,0,0,False
434,8,李伟,好的，项目截止日期快到了，咱们得加把劲了！有需要我帮忙的吗？,zh,"['好', '的', '，', '项', '目', '截', '止', '日', '期', '快', '到', '了', '，', '咱', '们', '得', '加', '把', '劲', '了', '！', '有', '需', '要', '我', '帮', '忙', '的', '吗', '？']","['zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",30,0,0,False
434,9,王珊,我这边如果有任何问题一定会找你，感谢你！我们一起努力，争取按时交付！,zh,"['我', '这', '边', '如', '果', '有', '任', '何', '问', '题', '一', '定', '会', '找', '你', '，', '感', '谢', '你', '！', '我', '们', '一', '起', '努', '力', '，', '争', '取', '按', '时', '交', '付', '！']","['zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other', 'zh', 'zh', 'zh', 'zh', 'zh', 'zh', 'other']",34,0,0,False
