conv_id,turn,speaker,text,lang,tokens_list,token_langs,token_count,tech_score,cult_score,is_mixed_turn
221,0,Li,"Hey Sarah, have you had a chance to look at the merge conflict on the feature branch?",en,"['Hey', 'Sarah', ',', 'have', 'you', 'had', 'a', 'chance', 'to', 'look', 'at', 'the', 'merge', 'conflict', 'on', 'the', 'feature', 'branch', '?']","['en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",19,2,0,False
221,1,Sarah,"Yes, I've been working on resolving it but it seems to be more complicated than I initially thought.",en,"['Yes', ',', ""I've"", 'been', 'working', 'on', 'resolving', 'it', 'but', 'it', 'seems', 'to', 'be', 'more', 'complicated', 'than', 'I', 'initially', 'thought', '.']","['en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",20,0,0,False
221,2,Li,Is it a major blocker for deployment? Our deadline is approaching and we can't afford any delays.,en,"['Is', 'it', 'a', 'major', 'blocker', 'for', 'deployment', '?', 'Our', 'deadline', 'is', 'approaching', 'and', 'we', ""can't"", 'afford', 'any', 'delays', '.']","['en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",19,1,0,False
221,3,Sarah,It could potentially be a blocker for the staging build. I'm trying to iron out all the issues before we push it out.,en,"['It', 'could', 'potentially', 'be', 'a', 'blocker', 'for', 'the', 'staging', 'build', '.', ""I'm"", 'trying', 'to', 'iron', 'out', 'all', 'the', 'issues', 'before', 'we', 'push', 'it', 'out', '.']","['en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",25,2,0,False
221,4,Li,Understandable. Let me know if you need any help with fixing the conflicts or testing the build.,en,"['Understandable', '.', 'Let', 'me', 'know', 'if', 'you', 'need', 'any', 'help', 'with', 'fixing', 'the', 'conflicts', 'or', 'testing', 'the', 'build', '.']","['en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",19,1,0,False
221,5,Sarah,"Thanks, I might need you to take a look at it once I'm done. I want to make sure everything is working properly before deployment.",en,"['Thanks', ',', 'I', 'might', 'need', 'you', 'to', 'take', 'a', 'look', 'at', 'it', 'once', ""I'm"", 'done', '.', 'I', 'want', 'to', 'make', 'sure', 'everything', 'is', 'working', 'properly', 'before', 'deployment', '.']","['en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",28,0,0,False
221,6,Li,"No problem, just keep me posted on your progress. We need to get this resolved as soon as possible.",en,"['No', 'problem', ',', 'just', 'keep', 'me', 'posted', 'on', 'your', 'progress', '.', 'We', 'need', 'to', 'get', 'this', 'resolved', 'as', 'soon', 'as', 'possible', '.']","['en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",22,0,0,False
221,7,Sarah,Will do. I'll try to get it sorted out by the end of the day so we can deploy it tomorrow.,en,"['Will', 'do', '.', ""I'll"", 'try', 'to', 'get', 'it', 'sorted', 'out', 'by', 'the', 'end', 'of', 'the', 'day', 'so', 'we', 'can', 'deploy', 'it', 'tomorrow', '.']","['en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",23,1,0,False
221,8,Li,Sounds good. Let's aim to have everything ready for deployment by tomorrow morning. That way we have some buffer time in case we encounter any more issues.,en,"['Sounds', 'good', '.', ""Let's"", 'aim', 'to', 'have', 'everything', 'ready', 'for', 'deployment', 'by', 'tomorrow', 'morning', '.', 'That', 'way', 'we', 'have', 'some', 'buffer', 'time', 'in', 'case', 'we', 'encounter', 'any', 'more', 'issues', '.']","['en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",30,0,0,False
221,9,Sarah,Agreed. I'll prioritize this and keep you updated on any developments.,en,"['Agreed', '.', ""I'll"", 'prioritize', 'this', 'and', 'keep', 'you', 'updated', 'on', 'any', 'developments', '.']","['en', 'other', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'en', 'other']",13,0,0,False
